,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Auberge-Refuge de la Nova,0,0,0,0,0,33,59,59,30,27,45,39,14,47,32,0,9,29,21,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,4,0,3,1,9,7,1,18,0,0,0,0,0,0,0,0,0,0,0,0,17,28,19,2,18,35,46,33,49,49,48,47,61,61,31,0,0
Les Chambres du Soleil,29,29,29,26,0,4,16,16,25,14,22,0,16,14,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,7,17,3,5,0,27,21,29,27,29,0,29,29,29
Refuge des Mottets,0,0,0,0,0,0,0,0,0,12,14,10,10,10,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,10,6,10,10,0,0,0,0,0,0,0,0
Gîte Mermoud,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,6,0,10,6,0,5,10,10,0,10,0,0,9,10,10,0,8,10,0,6,6,10,0,1,10,0,8,6,10,0,6,8,0,6,10,10,0,4,10,0,5,6,10,0,10,10,0,10,10,10,10,10,10,0,10,6,10,0,10,5,0,8,10,10,0,10,10,0,10,10,2,0,10,10,0,10,0,10,0,10,9,0,6,0,10,0,10,10,0,10,10,10,0,10,10,10,10
Gîte d'Alpage Les Ecuries de Charamillon,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,18,15,6,19,19,19,19,8,19,4,16,19,19,19,19,19,3,13,5,10,19,19,11,9,5,11,4,19,16,15,1,19,17,8,19,11,16,19,18,12,17,17,19,17,1,19,19,16,14,15,17,6,19,19,13,17,14,17,8,19,19,19,17,18,16,19,15,19,9,14,19,14,8,19,19,19,19,9,19,19,17,13,7,19,19,19,8,11,19,19,19,19,14,8,16,19,0,0,0,0,0,0,0,0
Gîte Le Moulin,10,10,10,10,10,10,10,10,10,3,5,5,5,5,5,4,5,5,0,3,3,5,0,0,0,0,1,0,0,3,6,0,0,3,2,0,6,0,1,0,0,0,0,7,0,7,10,0,0,0,0,8,1,1,1,2,0,0,7,5,1,4,6,1,0,5,7,0,0,0,0,2,0,0,3,4,0,1,0,0,1,4,0,1,0,0,1,1,0,1,1,0,4,0,4,1,1,0,0,7,0,3,0,1,1,0,14,14,6,8,9,5,3,5,14,14,14,14,14,14
Auberge la Boërne,1,0,33,33,33,33,33,33,33,30,33,30,33,33,17,33,16,27,7,12,25,8,25,19,26,8,21,20,0,19,14,6,1,0,19,16,19,0,0,0,0,0,2,25,14,25,11,13,26,14,17,8,17,0,15,1,0,8,8,2,0,13,23,13,0,22,22,2,1,3,24,29,0,30,13,0,15,14,17,16,5,15,0,27,26,11,24,5,9,7,22,23,23,16,32,1,11,22,12,8,7,2,4,6,23,25,26,28,30,17,27,33,33,33,21,33,19,33,33,33
Cabane du Combal,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,0,1,2,4,3,13,0,1,0,0,2,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,9,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,13,22,9,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Maison Vieille,0,0,0,0,0,0,0,0,40,37,23,36,40,38,38,34,23,12,9,40,36,27,29,5,1,24,32,24,28,22,25,0,25,20,8,13,13,11,2,11,3,1,23,1,0,13,20,8,24,37,10,16,7,1,18,23,26,6,21,0,25,40,8,25,0,8,0,30,17,38,33,30,13,1,27,38,37,28,26,0,4,31,33,33,26,3,35,20,26,0,31,24,28,22,0,4,13,40,37,34,12,18,31,34,40,40,29,7,23,40,40,40,40,0,0,0,0,0,0,0
Gite le Randonneur du Mont Blanc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,24,22,26,19,27,21,27,30,30,30,30,18,21,11,30,18,12,30,10,10,18,8,20,24,30,24,9,3,22,20,28,30,20,17,20,30,25,28,30,26,10,6,20,30,27,28,20,13,0,15,19,28,24,27,13,18,21,24,29,30,25,14,11,26,33,26,22,17,16,20,18,27,14,30,21,13,24,30,26,18,28,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Monte Bianco CAI Uget,60,60,48,27,46,60,60,34,46,46,0,42,60,60,46,44,12,0,9,50,32,32,12,0,0,5,38,26,42,46,0,0,2,27,25,34,38,0,0,5,13,26,46,33,0,0,4,26,11,33,36,0,0,5,25,23,56,32,0,0,5,7,42,48,36,5,0,0,18,28,60,23,0,0,8,0,0,14,6,0,0,8,46,30,60,37,10,7,13,49,32,46,46,18,5,11,49,32,46,23,0,0,10,49,32,41,36,8,0,16,50,46,44,46,46,25,46,0,0,0
Rifugio G. Bertone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23,26,42,46,9,45,25,16,9,7,36,25,28,18,30,21,39,29,16,19,0,40,16,0,10,6,7,26,33,28,3,26,18,22,20,42,32,0,41,3,0,17,40,26,0,42,23,19,16,41,25,0,9,8,6,40,38,17,0,32,12,12,20,38,17,16,36,6,27,11,1,23,6,21,0,12,14,44,20,6,29,25,16,46,25,7,0,20,17,11,20,29,18,3,31,19,17,0,0,0,0,0,0,0,0
Hotel Funivia,0,0,0,0,4,2,2,10,12,12,12,12,10,10,10,12,12,12,12,12,2,0,8,4,12,12,10,8,10,12,10,4,4,0,0,6,0,4,10,10,0,0,10,10,0,10,8,0,0,10,10,10,10,10,0,0,6,6,10,10,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,10,0,0,0,2,10,4,2,10,0,0,2,0,2,0,4,4,4,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0
Hôtel Lavachey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,0,32,30,33,30,31,28,22,1,29,33,10,17,14,18,3,15,33,30,18,14,24,18,26,29,17,18,20,17,0,24,21,26,6,21,14,15,24,21,22,8,31,20,14,28,0,25,16,12,19,12,19,32,27,23,14,29,10,23,1,27,14,27,18,3,26,28,0,8,29,30,3,29,29,24,15,30,18,18,29,29,13,23,15,31,12,33,20,29,13,31,22,5,31,24,33,23,24,20,14,33,0,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,17,35,37,17,17,20,24,18,37,32,14,4,24,1,12,17,16,4,10,0,10,18,22,9,2,10,31,25,31,17,31,15,19,3,17,26,28,29,14,33,18,18,12,33,17,10,12,28,16,16,35,17,15,22,33,4,25,23,35,15,28,18,31,16,35,35,15,29,23,27,35,16,31,25,25,28,19,5,22,9,3,5,7,10,15,9,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,27,27,27,27,25,27,27,27,27,27,27,27,25,27,27,25,19,25,24,23,27,27,27,19,7,27,27,23,21,16,27,26,27,27,9,17,22,8,27,12,1,12,24,22,14,25,14,23,23,27,26,27,27,9,26,3,13,26,0,10,6,24,26,20,16,13,26,20,27,2,27,21,27,27,0,27,27,21,23,2,27,27,0,27,27,19,12,16,27,27,27,27,27,27,25,21,0,8,13,27,27,26,13,22,27,27,27,27,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,30,30,30,0,0,0,0,28,30,0,0,0,0,0,30,30,30,30,0,0,0,0,30,30,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,56,18,8,0,0,22,47,48,0,0,0,0,19,46,52,3,0,0,0,6,34,47,0,0,0,0,7,14,30,0,0,0,0,0,50,37,0,0,0,0,31,46,30,0,0,14,0,18,39,52,0,0,6,0,18,52,36,0,0,18,0,18,52,49,0,0,18,0,14,32,52,0,0,12,0,22,36,51,0,0,0,0,20,48,44,0,0,12,0,14,52,26,0,26,26,0,22,26,14,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,52,49,52,52,50,52,52,51,52,52,52,47,52,52,52,49,39,48,50,50,52,45,52,52,48,49,39,35,48,26,35,21,19,37,46,45,40,38,42,48,50,46,52,38,50,50,39,40,38,35,29,44,28,50,50,52,29,52,52,50,40,38,52,38,41,48,52,49,52,49,52,34,34,51,47,45,52,33,52,52,48,52,52,52,52,52,52,52,47,52,49,48,46,21,26,41,48,48,52,44,52,52,52,52,52,50,52,52,52,52,52,52,52,52,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,17,15,17,15,17,15,17,17,9,7,10,17,6,9,10,3,13,0,11,0,3,7,0,4,1,3,0,1,0,8,0,0,3,2,2,2,3,1,1,0,3,3,0,0,1,1,0,1,5,0,3,1,13,8,1,0,9,3,0,2,3,13,5,1,5,13,6,1,3,6,10,12,2,7,6,7,8,11,13,1,9,0,9,10,4,3,3,2,5,0,0,4,7,0,11,6,17,14,17,17,17,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,32,30,14,26,25,26,23,24,21,25,15,10,13,19,3,15,12,0,4,1,12,4,0,0,5,15,3,12,4,2,10,13,0,0,8,16,4,3,0,4,1,1,8,9,4,8,14,12,8,1,17,0,4,8,0,18,1,14,8,5,16,11,2,13,24,0,13,11,14,15,22,32,16,16,21,0,9,26,10,17,8,0,15,0,0,4,0,13,6,16,2,19,23,28,20,32,32,0,0,0,0,0,0,0,0
Pension en Plein Air,66,66,50,66,66,66,66,66,66,51,66,66,64,66,64,60,45,45,64,62,44,42,45,30,52,38,44,51,60,38,31,47,32,2,42,64,8,0,16,44,25,30,53,25,6,37,38,46,21,34,37,22,53,33,64,24,62,17,6,40,36,50,64,41,32,37,27,60,41,36,60,40,37,47,42,24,38,51,30,42,31,63,41,51,49,35,38,60,49,50,55,47,51,29,56,51,40,42,58,15,22,44,36,61,64,53,57,40,60,66,66,66,66,45,60,66,66,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,51,42,39,57,57,41,40,57,42,10,46,44,41,49,34,31,13,36,34,24,42,36,17,5,52,24,13,44,36,34,3,48,30,14,29,7,14,23,12,54,20,29,29,18,20,29,52,36,22,18,9,9,41,57,35,6,35,32,30,44,43,35,19,31,17,39,28,37,23,49,23,32,30,55,43,31,46,41,36,35,35,54,17,53,45,37,39,55,12,52,16,41,8,27,38,25,49,37,57,42,35,42,41,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,24,24,24,24,24,24,24,24,18,20,24,24,24,20,20,17,24,22,24,22,24,20,24,20,22,20,22,24,22,22,20,18,24,16,20,18,22,24,24,24,12,24,24,16,14,24,24,24,20,24,20,24,24,21,17,18,18,20,24,22,21,24,24,22,20,24,0,24,17,24,20,22,16,0,24,24,20,24,18,24,0,16,20,24,18,23,24,0,22,18,22,24,24,22,0,24,24,24,0,0,0,0,0,0,0
Relais d'Arpette,127,117,127,127,127,115,0,111,85,121,113,113,115,0,62,59,79,94,45,71,97,62,42,29,52,12,49,0,93,43,42,51,57,47,63,68,7,30,43,6,16,71,45,32,22,59,68,27,85,83,52,83,29,50,42,96,87,28,28,81,40,29,91,71,35,14,48,59,10,67,87,72,58,69,73,42,97,79,42,62,52,49,58,91,80,64,41,76,102,59,107,89,57,64,45,57,66,86,63,37,30,78,56,47,39,8,25,22,104,90,70,113,127,117,127,127,127,127,0,127
Hôtel du Col de la Forclaz,12,12,12,12,12,12,12,12,4,12,12,12,12,12,12,6,12,10,12,6,11,4,0,8,12,12,1,1,8,6,12,12,9,0,0,1,9,0,0,0,0,0,0,0,10,1,0,9,0,0,0,9,0,0,0,12,0,0,4,0,12,0,8,2,8,5,1,12,5,12,1,0,2,8,5,12,7,0,0,10,11,2,4,5,1,10,8,6,8,8,12,12,6,5,8,12,0,0,0,7,0,4,8,0,0,7,2,10,10,12,12,12,12,12,12,12,12,12,12,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,10,10,22,14,22,14,22,13,8,18,17,22,0,6,0,0,4,7,0,0,8,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,12,11,0,0,2,4,2,4,0,0,0,0,4,14,8,12,8,5,1,8,13,14,2,0,0,0,0,0,10,0,0,0,4,10,6,16,14,16,22,18,22,22,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,20,0,0,24,26,24,12,0,12,8,0,20,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,22,0,0,0,0,7,8,10,0,0,0,0,0,22,12,2,0,0,0,0,20,12,0,0,0,0,7,12,20,20,4,10,0,20,20,20,0,0,0,0,0,0,2,0,0,0,9,16,16,26,12,16,0,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,23,21,8,21,23,21,19,23,11,21,0,14,18,9,16,0,6,1,7,4,11,8,0,0,1,5,0,0,0,0,0,0,0,6,10,0,4,1,0,0,18,2,3,10,0,0,5,0,7,7,3,1,0,11,17,0,8,17,2,0,1,0,17,5,12,15,13,10,7,11,1,9,3,1,7,15,17,10,21,8,19,7,23,3,11,0,10,0,8,0,5,15,6,0,16,18,18,20,23,23,22,23,23,23,23,23,23,23,23
